Lista de indices Diarios da TaxaSelic;19940101;20131025;
Data;Taxa (%a.a.);Fator diário;Base de cálculo (R$);Média;Mediana;Moda;Desvio padrão;Índice de curtose;
26/04/1995;85,43;1,00245333;0,00;0,00;0,00;0,00;0,00;0,00;
27/04/1995;85,43;1,00245333;0,00;0,00;0,00;0,00;0,00;0,00;
28/04/1995;85,43;1,00245333;0,00;0,00;0,00;0,00;0,00;0,00;
02/05/1995;61,34;1,00190000;0,00;0,00;0,00;0,00;0,00;0,00;
03/05/1995;61,21;1,00189667;0,00;0,00;0,00;0,00;0,00;0,00;
04/05/1995;61,21;1,00189667;0,00;0,00;0,00;0,00;0,00;0,00;
05/05/1995;61,21;1,00189667;0,00;0,00;0,00;0,00;0,00;0,00;
08/05/1995;61,21;1,00189667;0,00;0,00;0,00;0,00;0,00;0,00;
09/05/1995;61,21;1,00189667;0,00;0,00;0,00;0,00;0,00;0,00;
10/05/1995;61,21;1,00189667;0,00;0,00;0,00;0,00;0,00;0,00;
11/05/1995;61,07;1,00189333;0,00;0,00;0,00;0,00;0,00;0,00;
12/05/1995;61,07;1,00189333;0,00;0,00;0,00;0,00;0,00;0,00;
15/05/1995;61,07;1,00189333;0,00;0,00;0,00;0,00;0,00;0,00;
16/05/1995;60,94;1,00189000;0,00;0,00;0,00;0,00;0,00;0,00;
17/05/1995;60,94;1,00189000;0,00;0,00;0,00;0,00;0,00;0,00;
18/05/1995;60,94;1,00189000;0,00;0,00;0,00;0,00;0,00;0,00;
19/05/1995;60,94;1,00189000;0,00;0,00;0,00;0,00;0,00;0,00;
22/05/1995;60,94;1,00189000;0,00;0,00;0,00;0,00;0,00;0,00;
23/05/1995;60,94;1,00189000;0,00;0,00;0,00;0,00;0,00;0,00;
24/05/1995;60,94;1,00189000;0,00;0,00;0,00;0,00;0,00;0,00;
25/05/1995;60,94;1,00189000;0,00;0,00;0,00;0,00;0,00;0,00;
26/05/1995;60,94;1,00189000;0,00;0,00;0,00;0,00;0,00;0,00;
29/05/1995;60,94;1,00189000;0,00;0,00;0,00;0,00;0,00;0,00;
30/05/1995;60,94;1,00189000;0,00;0,00;0,00;0,00;0,00;0,00;
31/05/1995;60,94;1,00189000;0,00;0,00;0,00;0,00;0,00;0,00;
01/06/1995;61,34;1,00190000;0,00;0,00;0,00;0,00;0,00;0,00;
02/06/1995;60,94;1,00189000;0,00;0,00;0,00;0,00;0,00;0,00;
05/06/1995;60,94;1,00189000;0,00;0,00;0,00;0,00;0,00;0,00;
06/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
07/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
08/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
09/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
12/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
13/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
14/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
16/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
19/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
20/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
21/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
22/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
23/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
26/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
27/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
28/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
29/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
30/06/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
03/07/1995;60,53;1,00188000;0,00;0,00;0,00;0,00;0,00;0,00;
04/07/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
05/07/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
06/07/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
07/07/1995;60,80;1,00188667;0,00;0,00;0,00;0,00;0,00;0,00;
10/07/1995;60,67;1,00188333;0,00;0,00;0,00;0,00;0,00;0,00;
11/07/1995;60,67;1,00188333;0,00;0,00;0,00;0,00;0,00;0,00;
12/07/1995;60,67;1,00188333;0,00;0,00;0,00;0,00;0,00;0,00;
13/07/1995;60,53;1,00188000;0,00;0,00;0,00;0,00;0,00;0,00;
14/07/1995;60,53;1,00188000;0,00;0,00;0,00;0,00;0,00;0,00;
17/07/1995;60,40;1,00187667;0,00;0,00;0,00;0,00;0,00;0,00;
18/07/1995;60,40;1,00187667;0,00;0,00;0,00;0,00;0,00;0,00;
19/07/1995;60,40;1,00187667;0,00;0,00;0,00;0,00;0,00;0,00;
20/07/1995;60,40;1,00187667;0,00;0,00;0,00;0,00;0,00;0,00;
21/07/1995;60,40;1,00187667;0,00;0,00;0,00;0,00;0,00;0,00;
24/07/1995;60,40;1,00187667;0,00;0,00;0,00;0,00;0,00;0,00;
25/07/1995;60,40;1,00187667;0,00;0,00;0,00;0,00;0,00;0,00;
26/07/1995;60,40;1,00187667;0,00;0,00;0,00;0,00;0,00;0,00;
27/07/1995;60,40;1,00187667;0,00;0,00;0,00;0,00;0,00;0,00;
28/07/1995;60,40;1,00187667;0,00;0,00;0,00;0,00;0,00;0,00;
31/07/1995;60,40;1,00187667;0,00;0,00;0,00;0,00;0,00;0,00;
01/08/1995;52,40;1,00167333;0,00;0,00;0,00;0,00;0,00;0,00;
02/08/1995;52,27;1,00167000;0,00;0,00;0,00;0,00;0,00;0,00;
03/08/1995;52,27;1,00167000;0,00;0,00;0,00;0,00;0,00;0,00;
04/08/1995;51,76;1,00165667;0,00;0,00;0,00;0,00;0,00;0,00;
07/08/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
08/08/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
09/08/1995;50,87;1,00163333;0,00;0,00;0,00;0,00;0,00;0,00;
10/08/1995;50,87;1,00163333;0,00;0,00;0,00;0,00;0,00;0,00;
11/08/1995;50,87;1,00163333;0,00;0,00;0,00;0,00;0,00;0,00;
14/08/1995;50,87;1,00163333;0,00;0,00;0,00;0,00;0,00;0,00;
15/08/1995;50,87;1,00163333;0,00;0,00;0,00;0,00;0,00;0,00;
16/08/1995;50,87;1,00163333;0,00;0,00;0,00;0,00;0,00;0,00;
17/08/1995;50,87;1,00163333;0,00;0,00;0,00;0,00;0,00;0,00;
18/08/1995;50,87;1,00163333;0,00;0,00;0,00;0,00;0,00;0,00;
21/08/1995;50,87;1,00163333;0,00;0,00;0,00;0,00;0,00;0,00;
22/08/1995;50,87;1,00163333;0,00;0,00;0,00;0,00;0,00;0,00;
23/08/1995;50,87;1,00163333;0,00;0,00;0,00;0,00;0,00;0,00;
24/08/1995;50,87;1,00163333;0,00;0,00;0,00;0,00;0,00;0,00;
25/08/1995;50,87;1,00163333;0,00;0,00;0,00;0,00;0,00;0,00;
28/08/1995;50,87;1,00163333;0,00;0,00;0,00;0,00;0,00;0,00;
29/08/1995;50,87;1,00163333;0,00;0,00;0,00;0,00;0,00;0,00;
30/08/1995;50,87;1,00163333;0,00;0,00;0,00;0,00;0,00;0,00;
31/08/1995;50,87;1,00163333;0,00;0,00;0,00;0,00;0,00;0,00;
01/09/1995;52,27;1,00167000;0,00;0,00;0,00;0,00;0,00;0,00;
04/09/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
05/09/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
06/09/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
08/09/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
11/09/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
12/09/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
13/09/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
14/09/1995;50,75;1,00163000;0,00;0,00;0,00;0,00;0,00;0,00;
15/09/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
18/09/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
19/09/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
20/09/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
21/09/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
22/09/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
25/09/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
26/09/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
27/09/1995;51,00;1,00163667;0,00;0,00;0,00;0,00;0,00;0,00;
28/09/1995;50,62;1,00162667;0,00;0,00;0,00;0,00;0,00;0,00;
29/09/1995;50,37;1,00162000;0,00;0,00;0,00;0,00;0,00;0,00;
02/10/1995;44,19;1,00145333;0,00;0,00;0,00;0,00;0,00;0,00;
03/10/1995;44,80;1,00147000;0,00;0,00;0,00;0,00;0,00;0,00;
04/10/1995;44,55;1,00146333;0,00;0,00;0,00;0,00;0,00;0,00;
05/10/1995;44,19;1,00145333;0,00;0,00;0,00;0,00;0,00;0,00;
06/10/1995;43,59;1,00143667;0,00;0,00;0,00;0,00;0,00;0,00;
09/10/1995;43,59;1,00143667;0,00;0,00;0,00;0,00;0,00;0,00;
10/10/1995;43,59;1,00143667;0,00;0,00;0,00;0,00;0,00;0,00;
11/10/1995;43,71;1,00144000;0,00;0,00;0,00;0,00;0,00;0,00;
13/10/1995;43,59;1,00143667;0,00;0,00;0,00;0,00;0,00;0,00;
16/10/1995;45,41;1,00148667;0,00;0,00;0,00;0,00;0,00;0,00;
17/10/1995;44,43;1,00146000;0,00;0,00;0,00;0,00;0,00;0,00;
18/10/1995;44,55;1,00146333;0,00;0,00;0,00;0,00;0,00;0,00;
19/10/1995;44,68;1,00146667;0,00;0,00;0,00;0,00;0,00;0,00;
20/10/1995;44,80;1,00147000;0,00;0,00;0,00;0,00;0,00;0,00;
23/10/1995;44,80;1,00147000;0,00;0,00;0,00;0,00;0,00;0,00;
24/10/1995;43,71;1,00144000;0,00;0,00;0,00;0,00;0,00;0,00;
25/10/1995;44,19;1,00145333;0,00;0,00;0,00;0,00;0,00;0,00;
26/10/1995;44,07;1,00145000;0,00;0,00;0,00;0,00;0,00;0,00;
27/10/1995;43,47;1,00143333;0,00;0,00;0,00;0,00;0,00;0,00;
30/10/1995;43,47;1,00143333;0,00;0,00;0,00;0,00;0,00;0,00;
31/10/1995;42,99;1,00142000;0,00;0,00;0,00;0,00;0,00;0,00;
01/11/1995;42,63;1,00141000;0,00;0,00;0,00;0,00;0,00;0,00;
03/11/1995;42,03;1,00139333;0,00;0,00;0,00;0,00;0,00;0,00;
06/11/1995;42,63;1,00141000;0,00;0,00;0,00;0,00;0,00;0,00;
07/11/1995;42,87;1,00141667;0,00;0,00;0,00;0,00;0,00;0,00;
08/11/1995;43,71;1,00144000;0,00;0,00;0,00;0,00;0,00;0,00;
09/11/1995;43,71;1,00144000;0,00;0,00;0,00;0,00;0,00;0,00;
10/11/1995;43,71;1,00144000;0,00;0,00;0,00;0,00;0,00;0,00;
13/11/1995;44,19;1,00145333;0,00;0,00;0,00;0,00;0,00;0,00;
14/11/1995;44,07;1,00145000;0,00;0,00;0,00;0,00;0,00;0,00;
16/11/1995;44,31;1,00145667;0,00;0,00;0,00;0,00;0,00;0,00;
17/11/1995;44,19;1,00145333;0,00;0,00;0,00;0,00;0,00;0,00;
20/11/1995;44,19;1,00145333;0,00;0,00;0,00;0,00;0,00;0,00;
21/11/1995;42,39;1,00140333;0,00;0,00;0,00;0,00;0,00;0,00;
22/11/1995;42,15;1,00139667;0,00;0,00;0,00;0,00;0,00;0,00;
23/11/1995;42,03;1,00139333;0,00;0,00;0,00;0,00;0,00;0,00;
24/11/1995;41,91;1,00139000;0,00;0,00;0,00;0,00;0,00;0,00;
27/11/1995;42,03;1,00139333;0,00;0,00;0,00;0,00;0,00;0,00;
28/11/1995;42,15;1,00139667;0,00;0,00;0,00;0,00;0,00;0,00;
29/11/1995;41,91;1,00139000;0,00;0,00;0,00;0,00;0,00;0,00;
30/11/1995;41,91;1,00139000;0,00;0,00;0,00;0,00;0,00;0,00;
01/12/1995;40,02;1,00133667;0,00;0,00;0,00;0,00;0,00;0,00;
04/12/1995;40,61;1,00135333;0,00;0,00;0,00;0,00;0,00;0,00;
05/12/1995;40,25;1,00134333;0,00;0,00;0,00;0,00;0,00;0,00;
06/12/1995;40,25;1,00134333;0,00;0,00;0,00;0,00;0,00;0,00;
07/12/1995;40,49;1,00135000;0,00;0,00;0,00;0,00;0,00;0,00;
08/12/1995;40,14;1,00134000;0,00;0,00;0,00;0,00;0,00;0,00;
11/12/1995;41,79;1,00138667;0,00;0,00;0,00;0,00;0,00;0,00;
12/12/1995;40,73;1,00135667;0,00;0,00;0,00;0,00;0,00;0,00;
13/12/1995;40,84;1,00136000;0,00;0,00;0,00;0,00;0,00;0,00;
14/12/1995;42,03;1,00139333;0,00;0,00;0,00;0,00;0,00;0,00;
15/12/1995;42,51;1,00140667;0,00;0,00;0,00;0,00;0,00;0,00;
18/12/1995;42,51;1,00140667;0,00;0,00;0,00;0,00;0,00;0,00;
19/12/1995;42,39;1,00140333;0,00;0,00;0,00;0,00;0,00;0,00;
20/12/1995;42,39;1,00140333;0,00;0,00;0,00;0,00;0,00;0,00;
21/12/1995;42,27;1,00140000;0,00;0,00;0,00;0,00;0,00;0,00;
22/12/1995;42,15;1,00139667;0,00;0,00;0,00;0,00;0,00;0,00;
26/12/1995;41,67;1,00138333;0,00;0,00;0,00;0,00;0,00;0,00;
27/12/1995;40,96;1,00136333;0,00;0,00;0,00;0,00;0,00;0,00;
28/12/1995;40,25;1,00134333;0,00;0,00;0,00;0,00;0,00;0,00;
29/12/1995;40,25;1,00134333;0,00;0,00;0,00;0,00;0,00;0,00;
02/01/1996;35,29;1,00120000;0,00;0,00;0,00;0,00;0,00;0,00;
03/01/1996;35,17;1,00119667;0,00;0,00;0,00;0,00;0,00;0,00;
04/01/1996;33,48;1,00114667;0,00;0,00;0,00;0,00;0,00;0,00;
05/01/1996;33,15;1,00113667;0,00;0,00;0,00;0,00;0,00;0,00;
08/01/1996;33,15;1,00113667;0,00;0,00;0,00;0,00;0,00;0,00;
09/01/1996;33,15;1,00113667;0,00;0,00;0,00;0,00;0,00;0,00;
10/01/1996;33,15;1,00113667;0,00;0,00;0,00;0,00;0,00;0,00;
11/01/1996;33,26;1,00114000;0,00;0,00;0,00;0,00;0,00;0,00;
12/01/1996;33,26;1,00114000;0,00;0,00;0,00;0,00;0,00;0,00;
15/01/1996;33,15;1,00113667;0,00;0,00;0,00;0,00;0,00;0,00;
16/01/1996;33,26;1,00114000;0,00;0,00;0,00;0,00;0,00;0,00;
17/01/1996;33,48;1,00114667;0,00;0,00;0,00;0,00;0,00;0,00;
18/01/1996;33,15;1,00113667;0,00;0,00;0,00;0,00;0,00;0,00;
19/01/1996;34,72;1,00118333;0,00;0,00;0,00;0,00;0,00;0,00;
22/01/1996;34,72;1,00118333;0,00;0,00;0,00;0,00;0,00;0,00;
23/01/1996;34,61;1,00118000;0,00;0,00;0,00;0,00;0,00;0,00;
24/01/1996;34,72;1,00118333;0,00;0,00;0,00;0,00;0,00;0,00;
25/01/1996;34,16;1,00116667;0,00;0,00;0,00;0,00;0,00;0,00;
26/01/1996;33,59;1,00115000;0,00;0,00;0,00;0,00;0,00;0,00;
29/01/1996;33,48;1,00114667;0,00;0,00;0,00;0,00;0,00;0,00;
30/01/1996;34,27;1,00117000;0,00;0,00;0,00;0,00;0,00;0,00;
31/01/1996;33,93;1,00116000;0,00;0,00;0,00;0,00;0,00;0,00;
01/02/1996;36,08;1,00122333;0,00;0,00;0,00;0,00;0,00;0,00;
02/02/1996;35,85;1,00121667;0,00;0,00;0,00;0,00;0,00;0,00;
05/02/1996;35,51;1,00120667;0,00;0,00;0,00;0,00;0,00;0,00;
06/02/1996;35,85;1,00121667;0,00;0,00;0,00;0,00;0,00;0,00;
07/02/1996;35,51;1,00120667;0,00;0,00;0,00;0,00;0,00;0,00;
08/02/1996;35,51;1,00120667;0,00;0,00;0,00;0,00;0,00;0,00;
09/02/1996;35,40;1,00120333;0,00;0,00;0,00;0,00;0,00;0,00;
12/02/1996;35,97;1,00122000;0,00;0,00;0,00;0,00;0,00;0,00;
13/02/1996;35,74;1,00121333;0,00;0,00;0,00;0,00;0,00;0,00;
14/02/1996;36,65;1,00124000;0,00;0,00;0,00;0,00;0,00;0,00;
15/02/1996;37,23;1,00125667;0,00;0,00;0,00;0,00;0,00;0,00;
16/02/1996;37,23;1,00125667;0,00;0,00;0,00;0,00;0,00;0,00;
21/02/1996;37,46;1,00126333;0,00;0,00;0,00;0,00;0,00;0,00;
22/02/1996;37,46;1,00126333;0,00;0,00;0,00;0,00;0,00;0,00;
23/02/1996;37,46;1,00126333;0,00;0,00;0,00;0,00;0,00;0,00;
26/02/1996;36,20;1,00122667;0,00;0,00;0,00;0,00;0,00;0,00;
27/02/1996;35,40;1,00120333;0,00;0,00;0,00;0,00;0,00;0,00;
28/02/1996;35,17;1,00119667;0,00;0,00;0,00;0,00;0,00;0,00;
29/02/1996;34,38;1,00117333;0,00;0,00;0,00;0,00;0,00;0,00;
01/03/1996;31,15;1,00107667;0,00;0,00;0,00;0,00;0,00;0,00;
04/03/1996;31,59;1,00109000;0,00;0,00;0,00;0,00;0,00;0,00;
05/03/1996;29,95;1,00104000;0,00;0,00;0,00;0,00;0,00;0,00;
06/03/1996;30,16;1,00104667;0,00;0,00;0,00;0,00;0,00;0,00;
07/03/1996;30,16;1,00104667;0,00;0,00;0,00;0,00;0,00;0,00;
08/03/1996;29,95;1,00104000;0,00;0,00;0,00;0,00;0,00;0,00;
11/03/1996;30,49;1,00105667;0,00;0,00;0,00;0,00;0,00;0,00;
12/03/1996;30,49;1,00105667;0,00;0,00;0,00;0,00;0,00;0,00;
13/03/1996;29,95;1,00104000;0,00;0,00;0,00;0,00;0,00;0,00;
14/03/1996;29,95;1,00104000;0,00;0,00;0,00;0,00;0,00;0,00;
15/03/1996;29,95;1,00104000;0,00;0,00;0,00;0,00;0,00;0,00;
18/03/1996;30,27;1,00105000;0,00;0,00;0,00;0,00;0,00;0,00;
19/03/1996;30,16;1,00104667;0,00;0,00;0,00;0,00;0,00;0,00;
20/03/1996;29,95;1,00104000;0,00;0,00;0,00;0,00;0,00;0,00;
21/03/1996;29,95;1,00104000;0,00;0,00;0,00;0,00;0,00;0,00;
22/03/1996;29,84;1,00103667;0,00;0,00;0,00;0,00;0,00;0,00;
25/03/1996;29,84;1,00103667;0,00;0,00;0,00;0,00;0,00;0,00;
26/03/1996;29,95;1,00104000;0,00;0,00;0,00;0,00;0,00;0,00;
27/03/1996;29,95;1,00104000;0,00;0,00;0,00;0,00;0,00;0,00;
28/03/1996;29,84;1,00103667;0,00;0,00;0,00;0,00;0,00;0,00;
29/03/1996;29,84;1,00103667;0,00;0,00;0,00;0,00;0,00;0,00;
01/04/1996;29,18;1,00101667;0,00;0,00;0,00;0,00;0,00;0,00;
02/04/1996;28,86;1,00100667;0,00;0,00;0,00;0,00;0,00;0,00;
03/04/1996;29,18;1,00101667;0,00;0,00;0,00;0,00;0,00;0,00;
08/04/1996;29,08;1,00101333;0,00;0,00;0,00;0,00;0,00;0,00;
09/04/1996;28,97;1,00101000;0,00;0,00;0,00;0,00;0,00;0,00;
10/04/1996;30,16;1,00104667;0,00;0,00;0,00;0,00;0,00;0,00;
11/04/1996;30,27;1,00105000;0,00;0,00;0,00;0,00;0,00;0,00;
12/04/1996;30,27;1,00105000;0,00;0,00;0,00;0,00;0,00;0,00;
15/04/1996;30,82;1,00106667;0,00;0,00;0,00;0,00;0,00;0,00;
16/04/1996;30,93;1,00107000;0,00;0,00;0,00;0,00;0,00;0,00;
17/04/1996;30,93;1,00107000;0,00;0,00;0,00;0,00;0,00;0,00;
18/04/1996;30,82;1,00106667;0,00;0,00;0,00;0,00;0,00;0,00;
19/04/1996;30,60;1,00106000;0,00;0,00;0,00;0,00;0,00;0,00;
22/04/1996;30,38;1,00105333;0,00;0,00;0,00;0,00;0,00;0,00;
23/04/1996;29,29;1,00102000;0,00;0,00;0,00;0,00;0,00;0,00;
24/04/1996;28,97;1,00101000;0,00;0,00;0,00;0,00;0,00;0,00;
25/04/1996;28,86;1,00100667;0,00;0,00;0,00;0,00;0,00;0,00;
26/04/1996;28,10;1,00098333;0,00;0,00;0,00;0,00;0,00;0,00;
29/04/1996;26,93;1,00094667;0,00;0,00;0,00;0,00;0,00;0,00;
30/04/1996;25,97;1,00091667;0,00;0,00;0,00;0,00;0,00;0,00;
02/05/1996;25,34;1,00089667;0,00;0,00;0,00;0,00;0,00;0,00;
03/05/1996;25,13;1,00089000;0,00;0,00;0,00;0,00;0,00;0,00;
06/05/1996;25,02;1,00088667;0,00;0,00;0,00;0,00;0,00;0,00;
07/05/1996;25,02;1,00088667;0,00;0,00;0,00;0,00;0,00;0,00;
08/05/1996;25,02;1,00088667;0,00;0,00;0,00;0,00;0,00;0,00;
09/05/1996;25,02;1,00088667;0,00;0,00;0,00;0,00;0,00;0,00;
10/05/1996;25,02;1,00088667;0,00;0,00;0,00;0,00;0,00;0,00;
13/05/1996;25,02;1,00088667;0,00;0,00;0,00;0,00;0,00;0,00;
14/05/1996;25,13;1,00089000;0,00;0,00;0,00;0,00;0,00;0,00;
15/05/1996;25,34;1,00089667;0,00;0,00;0,00;0,00;0,00;0,00;
16/05/1996;25,13;1,00089000;0,00;0,00;0,00;0,00;0,00;0,00;
17/05/1996;25,23;1,00089333;0,00;0,00;0,00;0,00;0,00;0,00;
20/05/1996;25,13;1,00089000;0,00;0,00;0,00;0,00;0,00;0,00;
21/05/1996;25,13;1,00089000;0,00;0,00;0,00;0,00;0,00;0,00;
22/05/1996;25,13;1,00089000;0,00;0,00;0,00;0,00;0,00;0,00;
23/05/1996;25,02;1,00088667;0,00;0,00;0,00;0,00;0,00;0,00;
24/05/1996;25,34;1,00089667;0,00;0,00;0,00;0,00;0,00;0,00;
27/05/1996;26,08;1,00092000;0,00;0,00;0,00;0,00;0,00;0,00;
28/05/1996;26,82;1,00094333;0,00;0,00;0,00;0,00;0,00;0,00;
29/05/1996;27,35;1,00096000;0,00;0,00;0,00;0,00;0,00;0,00;
30/05/1996;28,00;1,00098000;0,00;0,00;0,00;0,00;0,00;0,00;
31/05/1996;28,75;1,00100333;0,00;0,00;0,00;0,00;0,00;0,00;
03/06/1996;29,18;1,00101667;0,00;0,00;0,00;0,00;0,00;0,00;
04/06/1996;29,73;1,00103333;0,00;0,00;0,00;0,00;0,00;0,00;
05/06/1996;29,73;1,00103333;0,00;0,00;0,00;0,00;0,00;0,00;
07/06/1996;30,27;1,00105000;0,00;0,00;0,00;0,00;0,00;0,00;
10/06/1996;30,93;1,00107000;0,00;0,00;0,00;0,00;0,00;0,00;
11/06/1996;31,26;1,00108000;0,00;0,00;0,00;0,00;0,00;0,00;
12/06/1996;31,37;1,00108333;0,00;0,00;0,00;0,00;0,00;0,00;
13/06/1996;31,37;1,00108333;0,00;0,00;0,00;0,00;0,00;0,00;
14/06/1996;31,37;1,00108333;0,00;0,00;0,00;0,00;0,00;0,00;
17/06/1996;31,37;1,00108333;0,00;0,00;0,00;0,00;0,00;0,00;
18/06/1996;31,26;1,00108000;0,00;0,00;0,00;0,00;0,00;0,00;
19/06/1996;31,04;1,00107333;0,00;0,00;0,00;0,00;0,00;0,00;
20/06/1996;31,26;1,00108000;0,00;0,00;0,00;0,00;0,00;0,00;
21/06/1996;29,95;1,00104000;0,00;0,00;0,00;0,00;0,00;0,00;
24/06/1996;29,84;1,00103667;0,00;0,00;0,00;0,00;0,00;0,00;
25/06/1996;27,46;1,00096333;0,00;0,00;0,00;0,00;0,00;0,00;
26/06/1996;26,18;1,00092333;0,00;0,00;0,00;0,00;0,00;0,00;
27/06/1996;25,76;1,00091000;0,00;0,00;0,00;0,00;0,00;0,00;
28/06/1996;24,40;1,00086667;0,00;0,00;0,00;0,00;0,00;0,00;
01/07/1996;24,08;1,00085667;0,00;0,00;0,00;0,00;0,00;0,00;
02/07/1996;23,46;1,00083667;0,00;0,00;0,00;0,00;0,00;0,00;
03/07/1996;23,67;1,00084333;0,00;0,00;0,00;0,00;0,00;0,00;
04/07/1996;23,25;1,00083000;0,00;0,00;0,00;0,00;0,00;0,00;
05/07/1996;23,25;1,00083000;0,00;0,00;0,00;0,00;0,00;0,00;
08/07/1996;23,25;1,00083000;0,00;0,00;0,00;0,00;0,00;0,00;
09/07/1996;23,15;1,00082667;0,00;0,00;0,00;0,00;0,00;0,00;
10/07/1996;23,05;1,00082333;0,00;0,00;0,00;0,00;0,00;0,00;
11/07/1996;23,25;1,00083000;0,00;0,00;0,00;0,00;0,00;0,00;
12/07/1996;23,56;1,00084000;0,00;0,00;0,00;0,00;0,00;0,00;
15/07/1996;23,46;1,00083667;0,00;0,00;0,00;0,00;0,00;0,00;
16/07/1996;23,15;1,00082667;0,00;0,00;0,00;0,00;0,00;0,00;
17/07/1996;23,15;1,00082667;0,00;0,00;0,00;0,00;0,00;0,00;
18/07/1996;23,15;1,00082667;0,00;0,00;0,00;0,00;0,00;0,00;
19/07/1996;23,25;1,00083000;0,00;0,00;0,00;0,00;0,00;0,00;
22/07/1996;23,15;1,00082667;0,00;0,00;0,00;0,00;0,00;0,00;
23/07/1996;23,15;1,00082667;0,00;0,00;0,00;0,00;0,00;0,00;
24/07/1996;23,25;1,00083000;0,00;0,00;0,00;0,00;0,00;0,00;
25/07/1996;23,15;1,00082667;0,00;0,00;0,00;0,00;0,00;0,00;
26/07/1996;23,05;1,00082333;0,00;0,00;0,00;0,00;0,00;0,00;
29/07/1996;23,05;1,00082333;0,00;0,00;0,00;0,00;0,00;0,00;
30/07/1996;23,15;1,00082667;0,00;0,00;0,00;0,00;0,00;0,00;
31/07/1996;23,36;1,00083333;0,00;0,00;0,00;0,00;0,00;0,00;
01/08/1996;24,50;1,00087000;0,00;0,00;0,00;0,00;0,00;0,00;
02/08/1996;24,71;1,00087667;0,00;0,00;0,00;0,00;0,00;0,00;
05/08/1996;25,23;1,00089333;0,00;0,00;0,00;0,00;0,00;0,00;
06/08/1996;25,55;1,00090333;0,00;0,00;0,00;0,00;0,00;0,00;
07/08/1996;25,55;1,00090333;0,00;0,00;0,00;0,00;0,00;0,00;
08/08/1996;25,55;1,00090333;0,00;0,00;0,00;0,00;0,00;0,00;
09/08/1996;25,45;1,00090000;0,00;0,00;0,00;0,00;0,00;0,00;
12/08/1996;25,55;1,00090333;0,00;0,00;0,00;0,00;0,00;0,00;
13/08/1996;25,55;1,00090333;0,00;0,00;0,00;0,00;0,00;0,00;
14/08/1996;25,45;1,00090000;0,00;0,00;0,00;0,00;0,00;0,00;
15/08/1996;25,55;1,00090333;0,00;0,00;0,00;0,00;0,00;0,00;
16/08/1996;25,55;1,00090333;0,00;0,00;0,00;0,00;0,00;0,00;
19/08/1996;25,55;1,00090333;0,00;0,00;0,00;0,00;0,00;0,00;
20/08/1996;25,34;1,00089667;0,00;0,00;0,00;0,00;0,00;0,00;
